"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland","39668","6936","null","null",
"1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland","63980","9539","null","null",
"1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland","51299","9873","null","null",
"1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland","49962","17284","null","null",
"1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland","30101","7366","null","null",
"1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland","47288","5930","null","null",
"1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland","50746","8219","null","null",
"1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland","61867","13148","null","null",
"1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland","45100","6152","null","null",
"1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland","35825","4694","null","null",
"1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland","66528","19118","null","null",
"1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland","77764","31427","null","null",
"1500000US240037013003","Block Group 3, Census Tract 7013, Anne Arundel County, Maryland","54335","15405","null","null",
"1500000US240037013004","Block Group 4, Census Tract 7013, Anne Arundel County, Maryland","50116","17497","null","null",
"1500000US240037014001","Block Group 1, Census Tract 7014, Anne Arundel County, Maryland","77045","24402","null","null",
"1500000US240037014002","Block Group 2, Census Tract 7014, Anne Arundel County, Maryland","52911","7016","null","null",
"1500000US240037021001","Block Group 1, Census Tract 7021, Anne Arundel County, Maryland","46280","8460","null","null",
"1500000US240037021002","Block Group 2, Census Tract 7021, Anne Arundel County, Maryland","80536","61932","null","null",
"1500000US240037021003","Block Group 3, Census Tract 7021, Anne Arundel County, Maryland","92140","33383","null","null",
"1500000US240037021004","Block Group 4, Census Tract 7021, Anne Arundel County, Maryland","106199","65226","null","null",
"1500000US240037021005","Block Group 5, Census Tract 7021, Anne Arundel County, Maryland","32856","7822","null","null",
"1500000US240037022041","Block Group 1, Census Tract 7022.04, Anne Arundel County, Maryland","65908","8345","null","null",
"1500000US240037022042","Block Group 2, Census Tract 7022.04, Anne Arundel County, Maryland","45775","4105","null","null",
"1500000US240037022051","Block Group 1, Census Tract 7022.05, Anne Arundel County, Maryland","45594","8278","null","null",
"1500000US240037022052","Block Group 2, Census Tract 7022.05, Anne Arundel County, Maryland","43308","5686","null","null",
"1500000US240037022053","Block Group 3, Census Tract 7022.05, Anne Arundel County, Maryland","47342","8103","null","null",
"1500000US240037022061","Block Group 1, Census Tract 7022.06, Anne Arundel County, Maryland","37755","5791","null","null",
"1500000US240037022062","Block Group 2, Census Tract 7022.06, Anne Arundel County, Maryland","38508","7622","null","null",
"1500000US240037022063","Block Group 3, Census Tract 7022.06, Anne Arundel County, Maryland","62622","14072","null","null",
"1500000US240037022081","Block Group 1, Census Tract 7022.08, Anne Arundel County, Maryland","54738","6738","null","null",
"1500000US240037022082","Block Group 2, Census Tract 7022.08, Anne Arundel County, Maryland","43991","8315","null","null",
"1500000US240037022091","Block Group 1, Census Tract 7022.09, Anne Arundel County, Maryland","49618","5056","null","null",
"1500000US240037022092","Block Group 2, Census Tract 7022.09, Anne Arundel County, Maryland","53779","5819","null","null",
"1500000US240037022093","Block Group 3, Census Tract 7022.09, Anne Arundel County, Maryland","65381","18516","null","null",
"1500000US240037023001","Block Group 1, Census Tract 7023, Anne Arundel County, Maryland","48157","13148","null","null",
"1500000US240037023002","Block Group 2, Census Tract 7023, Anne Arundel County, Maryland","70614","11674","null","null",
"1500000US240037023003","Block Group 3, Census Tract 7023, Anne Arundel County, Maryland","51849","7695","null","null",
"1500000US240037023004","Block Group 4, Census Tract 7023, Anne Arundel County, Maryland","51839","6995","null","null",
"1500000US240037024021","Block Group 1, Census Tract 7024.02, Anne Arundel County, Maryland","58562","9450","null","null",
"1500000US240037024022","Block Group 2, Census Tract 7024.02, Anne Arundel County, Maryland","59898","12645","null","null",
"1500000US240037024023","Block Group 3, Census Tract 7024.02, Anne Arundel County, Maryland","73877","12059","null","null",
"1500000US240037025001","Block Group 1, Census Tract 7025, Anne Arundel County, Maryland","37056","11964","null","null",
"1500000US240037025002","Block Group 2, Census Tract 7025, Anne Arundel County, Maryland","30707","11251","null","null",
"1500000US240037025003","Block Group 3, Census Tract 7025, Anne Arundel County, Maryland","28248","4194","null","null",
"1500000US240037025004","Block Group 4, Census Tract 7025, Anne Arundel County, Maryland","56783","17388","null","null",
"1500000US240037026011","Block Group 1, Census Tract 7026.01, Anne Arundel County, Maryland","51637","17129","null","null",
"1500000US240037026012","Block Group 2, Census Tract 7026.01, Anne Arundel County, Maryland","72892","31645","null","null",
"1500000US240037026013","Block Group 3, Census Tract 7026.01, Anne Arundel County, Maryland","50260","19256","null","null",
"1500000US240037026014","Block Group 4, Census Tract 7026.01, Anne Arundel County, Maryland","53957","11836","null","null",
"1500000US240037026015","Block Group 5, Census Tract 7026.01, Anne Arundel County, Maryland","32610","7492","null","null",
"1500000US240037026021","Block Group 1, Census Tract 7026.02, Anne Arundel County, Maryland","59947","13235","null","null",
"1500000US240037026022","Block Group 2, Census Tract 7026.02, Anne Arundel County, Maryland","68797","10890","null","null",
"1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland","64376","13842","null","null",
"1500000US240037027011","Block Group 1, Census Tract 7027.01, Anne Arundel County, Maryland","31311","6539","null","null",
"1500000US240037027012","Block Group 2, Census Tract 7027.01, Anne Arundel County, Maryland","49091","10104","null","null",
"1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland","57145","7508","null","null",
"1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland","85728","21040","null","null",
"1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland","73385","11138","null","null",
"1500000US240037061011","Block Group 1, Census Tract 7061.01, Anne Arundel County, Maryland","77330","12936","null","null",
"1500000US240037061012","Block Group 2, Census Tract 7061.01, Anne Arundel County, Maryland","37814","12340","null","null",
"1500000US240037061013","Block Group 3, Census Tract 7061.01, Anne Arundel County, Maryland","19418","5091","null","null",
"1500000US240037063011","Block Group 1, Census Tract 7063.01, Anne Arundel County, Maryland","58233","15798","null","null",
"1500000US240037063012","Block Group 2, Census Tract 7063.01, Anne Arundel County, Maryland","39751","10168","null","null",
"1500000US240037063013","Block Group 3, Census Tract 7063.01, Anne Arundel County, Maryland","101626","38140","null","null",
"1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland","58869","10765","null","null",
"1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland","77257","20538","null","null",
"1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland","99060","31719","null","null",
"1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland","36378","12717","null","null",
"1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland","25529","7359","null","null",
"1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland","24761","8000","null","null",
"1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland","62535","16113","null","null",
"1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland","31926","5627","null","null",
"1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland","32247","7705","null","null",
"1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland","33906","15400","null","null",
"1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland","35438","5543","null","null",
"1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland","111031","54919","null","null",
"1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland","64323","13368","null","null",
"1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland","61108","10931","null","null",
"1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland","37973","8374","null","null",
"1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland","47049","7622","null","null",
"1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland","9066","2167","null","null",
"1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland","16251","5009","null","null",
"1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland","40413","8109","null","null",
"1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland","40161","6575","null","null",
"1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland","34147","5795","null","null",
"1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland","39718","9469","null","null",
"1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland","58513","25848","null","null",
"1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland","38077","3126","null","null",
"1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland","51538","6305","null","null",
"1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland","44370","7673","null","null",
"1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland","31701","8246","null","null",
"1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland","45812","10017","null","null",
"1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland","20611","4512","null","null",
"1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland","43968","7956","null","null",
"1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland","34304","4287","null","null",
"1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland","48716","5576","null","null",
"1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland","26871","5390","null","null",
"1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland","23864","6707","null","null",
"1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland","17918","3937","null","null",
"1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland","29778","10563","null","null",
"1500000US240037302041","Block Group 1, Census Tract 7302.04, Anne Arundel County, Maryland","30277","4071","null","null",
"1500000US240037302042","Block Group 2, Census Tract 7302.04, Anne Arundel County, Maryland","21577","3711","null","null",
"1500000US240037302043","Block Group 3, Census Tract 7302.04, Anne Arundel County, Maryland","28579","6633","null","null",
"1500000US240037303001","Block Group 1, Census Tract 7303, Anne Arundel County, Maryland","25618","4301","null","null",
"1500000US240037303002","Block Group 2, Census Tract 7303, Anne Arundel County, Maryland","34850","6911","null","null",
"1500000US240037304011","Block Group 1, Census Tract 7304.01, Anne Arundel County, Maryland","36828","6408","null","null",
"1500000US240037304012","Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland","24042","3353","null","null",
"1500000US240037304021","Block Group 1, Census Tract 7304.02, Anne Arundel County, Maryland","27219","6237","null","null",
"1500000US240037304022","Block Group 2, Census Tract 7304.02, Anne Arundel County, Maryland","27559","5292","null","null",
"1500000US240037304023","Block Group 3, Census Tract 7304.02, Anne Arundel County, Maryland","41050","18634","null","null",
"1500000US240037305021","Block Group 1, Census Tract 7305.02, Anne Arundel County, Maryland","32551","10591","null","null",
"1500000US240037305022","Block Group 2, Census Tract 7305.02, Anne Arundel County, Maryland","25758","4778","null","null",
"1500000US240037305023","Block Group 3, Census Tract 7305.02, Anne Arundel County, Maryland","48453","8307","null","null",
"1500000US240037305041","Block Group 1, Census Tract 7305.04, Anne Arundel County, Maryland","41237","5658","null","null",
"1500000US240037305042","Block Group 2, Census Tract 7305.04, Anne Arundel County, Maryland","25892","5208","null","null",
"1500000US240037305043","Block Group 3, Census Tract 7305.04, Anne Arundel County, Maryland","45262","6221","null","null",
"1500000US240037305051","Block Group 1, Census Tract 7305.05, Anne Arundel County, Maryland","26119","4414","null","null",
"1500000US240037305052","Block Group 2, Census Tract 7305.05, Anne Arundel County, Maryland","31810","8997","null","null",
"1500000US240037305061","Block Group 1, Census Tract 7305.06, Anne Arundel County, Maryland","35278","8952","null","null",
"1500000US240037305062","Block Group 2, Census Tract 7305.06, Anne Arundel County, Maryland","26295","6340","null","null",
"1500000US240037305063","Block Group 3, Census Tract 7305.06, Anne Arundel County, Maryland","23230","4186","null","null",
"1500000US240037306011","Block Group 1, Census Tract 7306.01, Anne Arundel County, Maryland","58897","8153","null","null",
"1500000US240037306012","Block Group 2, Census Tract 7306.01, Anne Arundel County, Maryland","57827","7952","null","null",
"1500000US240037306013","Block Group 3, Census Tract 7306.01, Anne Arundel County, Maryland","60304","19633","null","null",
"1500000US240037306014","Block Group 4, Census Tract 7306.01, Anne Arundel County, Maryland","52919","11311","null","null",
"1500000US240037306031","Block Group 1, Census Tract 7306.03, Anne Arundel County, Maryland","31421","4882","null","null",
"1500000US240037306032","Block Group 2, Census Tract 7306.03, Anne Arundel County, Maryland","51469","6651","null","null",
"1500000US240037306041","Block Group 1, Census Tract 7306.04, Anne Arundel County, Maryland","74748","12473","null","null",
"1500000US240037306042","Block Group 2, Census Tract 7306.04, Anne Arundel County, Maryland","40576","4388","null","null",
"1500000US240037306043","Block Group 3, Census Tract 7306.04, Anne Arundel County, Maryland","41918","5605","null","null",
"1500000US240037307001","Block Group 1, Census Tract 7307, Anne Arundel County, Maryland","63209","16633","null","null",
"1500000US240037307002","Block Group 2, Census Tract 7307, Anne Arundel County, Maryland","53995","10922","null","null",
"1500000US240037307003","Block Group 3, Census Tract 7307, Anne Arundel County, Maryland","38709","13614","null","null",
"1500000US240037307004","Block Group 4, Census Tract 7307, Anne Arundel County, Maryland","64180","22541","null","null",
"1500000US240037307005","Block Group 5, Census Tract 7307, Anne Arundel County, Maryland","35451","9525","null","null",
"1500000US240037308001","Block Group 1, Census Tract 7308, Anne Arundel County, Maryland","76464","10476","null","null",
"1500000US240037309011","Block Group 1, Census Tract 7309.01, Anne Arundel County, Maryland","76938","16948","null","null",
"1500000US240037309012","Block Group 2, Census Tract 7309.01, Anne Arundel County, Maryland","52158","6344","null","null",
"1500000US240037309013","Block Group 3, Census Tract 7309.01, Anne Arundel County, Maryland","47539","8280","null","null",
"1500000US240037309021","Block Group 1, Census Tract 7309.02, Anne Arundel County, Maryland","74307","13541","null","null",
"1500000US240037309022","Block Group 2, Census Tract 7309.02, Anne Arundel County, Maryland","70673","15700","null","null",
"1500000US240037310021","Block Group 1, Census Tract 7310.02, Anne Arundel County, Maryland","41213","4277","null","null",
"1500000US240037310022","Block Group 2, Census Tract 7310.02, Anne Arundel County, Maryland","43636","6744","null","null",
"1500000US240037310031","Block Group 1, Census Tract 7310.03, Anne Arundel County, Maryland","39873","7271","null","null",
"1500000US240037310032","Block Group 2, Census Tract 7310.03, Anne Arundel County, Maryland","42276","7165","null","null",
"1500000US240037310033","Block Group 3, Census Tract 7310.03, Anne Arundel County, Maryland","43885","5653","null","null",
"1500000US240037310041","Block Group 1, Census Tract 7310.04, Anne Arundel County, Maryland","32196","5235","null","null",
"1500000US240037310042","Block Group 2, Census Tract 7310.04, Anne Arundel County, Maryland","42886","4393","null","null",
"1500000US240037311021","Block Group 1, Census Tract 7311.02, Anne Arundel County, Maryland","38086","12803","null","null",
"1500000US240037311022","Block Group 2, Census Tract 7311.02, Anne Arundel County, Maryland","56897","8767","null","null",
"1500000US240037311023","Block Group 3, Census Tract 7311.02, Anne Arundel County, Maryland","41794","6660","null","null",
"1500000US240037311024","Block Group 4, Census Tract 7311.02, Anne Arundel County, Maryland","44169","7833","null","null",
"1500000US240037311031","Block Group 1, Census Tract 7311.03, Anne Arundel County, Maryland","40555","5436","null","null",
"1500000US240037311032","Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland","37260","5804","null","null",
"1500000US240037311033","Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland","41991","6881","null","null",
"1500000US240037311041","Block Group 1, Census Tract 7311.04, Anne Arundel County, Maryland","38399","4290","null","null",
"1500000US240037311042","Block Group 2, Census Tract 7311.04, Anne Arundel County, Maryland","48348","10788","null","null",
"1500000US240037311051","Block Group 1, Census Tract 7311.05, Anne Arundel County, Maryland","40419","6076","null","null",
"1500000US240037311052","Block Group 2, Census Tract 7311.05, Anne Arundel County, Maryland","39291","6091","null","null",
"1500000US240037312011","Block Group 1, Census Tract 7312.01, Anne Arundel County, Maryland","63189","18159","null","null",
"1500000US240037312012","Block Group 2, Census Tract 7312.01, Anne Arundel County, Maryland","62984","14591","null","null",
"1500000US240037312013","Block Group 3, Census Tract 7312.01, Anne Arundel County, Maryland","57831","15603","null","null",
"1500000US240037312014","Block Group 4, Census Tract 7312.01, Anne Arundel County, Maryland","38522","6860","null","null",
"1500000US240037312021","Block Group 1, Census Tract 7312.02, Anne Arundel County, Maryland","44497","6168","null","null",
"1500000US240037312022","Block Group 2, Census Tract 7312.02, Anne Arundel County, Maryland","40462","11318","null","null",
"1500000US240037312023","Block Group 3, Census Tract 7312.02, Anne Arundel County, Maryland","52050","15301","null","null",
"1500000US240037312024","Block Group 4, Census Tract 7312.02, Anne Arundel County, Maryland","56705","18684","null","null",
"1500000US240037312025","Block Group 5, Census Tract 7312.02, Anne Arundel County, Maryland","41563","5526","null","null",
"1500000US240037312031","Block Group 1, Census Tract 7312.03, Anne Arundel County, Maryland","35423","12036","null","null",
"1500000US240037312032","Block Group 2, Census Tract 7312.03, Anne Arundel County, Maryland","33338","6042","null","null",
"1500000US240037312033","Block Group 3, Census Tract 7312.03, Anne Arundel County, Maryland","63842","12439","null","null",
"1500000US240037312034","Block Group 4, Census Tract 7312.03, Anne Arundel County, Maryland","36321","9272","null","null",
"1500000US240037312035","Block Group 5, Census Tract 7312.03, Anne Arundel County, Maryland","45006","8955","null","null",
"1500000US240037312041","Block Group 1, Census Tract 7312.04, Anne Arundel County, Maryland","32591","8174","null","null",
"1500000US240037312042","Block Group 2, Census Tract 7312.04, Anne Arundel County, Maryland","43578","6893","null","null",
"1500000US240037312043","Block Group 3, Census Tract 7312.04, Anne Arundel County, Maryland","37692","8481","null","null",
"1500000US240037312044","Block Group 4, Census Tract 7312.04, Anne Arundel County, Maryland","33585","7026","null","null",
"1500000US240037313031","Block Group 1, Census Tract 7313.03, Anne Arundel County, Maryland","29110","7666","null","null",
"1500000US240037313032","Block Group 2, Census Tract 7313.03, Anne Arundel County, Maryland","48263","7547","null","null",
"1500000US240037313033","Block Group 3, Census Tract 7313.03, Anne Arundel County, Maryland","51324","5813","null","null",
"1500000US240037313034","Block Group 4, Census Tract 7313.03, Anne Arundel County, Maryland","76969","44399","null","null",
"1500000US240037313061","Block Group 1, Census Tract 7313.06, Anne Arundel County, Maryland","37622","12088","null","null",
"1500000US240037313062","Block Group 2, Census Tract 7313.06, Anne Arundel County, Maryland","32528","5951","null","null",
"1500000US240037313063","Block Group 3, Census Tract 7313.06, Anne Arundel County, Maryland","50495","6833","null","null",
"1500000US240037313064","Block Group 4, Census Tract 7313.06, Anne Arundel County, Maryland","35818","10728","null","null",
"1500000US240037313065","Block Group 5, Census Tract 7313.06, Anne Arundel County, Maryland","47414","6785","null","null",
"1500000US240037313071","Block Group 1, Census Tract 7313.07, Anne Arundel County, Maryland","36189","4721","null","null",
"1500000US240037313072","Block Group 2, Census Tract 7313.07, Anne Arundel County, Maryland","29211","5979","null","null",
"1500000US240037313073","Block Group 3, Census Tract 7313.07, Anne Arundel County, Maryland","36702","6324","null","null",
"1500000US240037313081","Block Group 1, Census Tract 7313.08, Anne Arundel County, Maryland","33516","4815","null","null",
"1500000US240037313082","Block Group 2, Census Tract 7313.08, Anne Arundel County, Maryland","35024","5906","null","null",
"1500000US240037313091","Block Group 1, Census Tract 7313.09, Anne Arundel County, Maryland","28413","4425","null","null",
"1500000US240037313092","Block Group 2, Census Tract 7313.09, Anne Arundel County, Maryland","32476","7548","null","null",
"1500000US240037313093","Block Group 3, Census Tract 7313.09, Anne Arundel County, Maryland","25916","6966","null","null",
"1500000US240037313101","Block Group 1, Census Tract 7313.10, Anne Arundel County, Maryland","30490","3810","null","null",
"1500000US240037313102","Block Group 2, Census Tract 7313.10, Anne Arundel County, Maryland","32640","5979","null","null",
"1500000US240037313103","Block Group 3, Census Tract 7313.10, Anne Arundel County, Maryland","33886","5672","null","null",
"1500000US240037313111","Block Group 1, Census Tract 7313.11, Anne Arundel County, Maryland","38892","5833","null","null",
"1500000US240037313112","Block Group 2, Census Tract 7313.11, Anne Arundel County, Maryland","37053","4463","null","null",
"1500000US240037313113","Block Group 3, Census Tract 7313.11, Anne Arundel County, Maryland","29108","4345","null","null",
"1500000US240037401021","Block Group 1, Census Tract 7401.02, Anne Arundel County, Maryland","55495","11513","null","null",
"1500000US240037401022","Block Group 2, Census Tract 7401.02, Anne Arundel County, Maryland","48938","4378","null","null",
"1500000US240037401023","Block Group 3, Census Tract 7401.02, Anne Arundel County, Maryland","29315","15521","null","null",
"1500000US240037401031","Block Group 1, Census Tract 7401.03, Anne Arundel County, Maryland","46643","6834","null","null",
"1500000US240037401032","Block Group 2, Census Tract 7401.03, Anne Arundel County, Maryland","40496","6996","null","null",
"1500000US240037401033","Block Group 3, Census Tract 7401.03, Anne Arundel County, Maryland","34533","5575","null","null",
"1500000US240037401034","Block Group 4, Census Tract 7401.03, Anne Arundel County, Maryland","46286","7090","null","null",
"1500000US240037401041","Block Group 1, Census Tract 7401.04, Anne Arundel County, Maryland","41210","4314","null","null",
"1500000US240037401042","Block Group 2, Census Tract 7401.04, Anne Arundel County, Maryland","37706","4587","null","null",
"1500000US240037401043","Block Group 3, Census Tract 7401.04, Anne Arundel County, Maryland","32494","7451","null","null",
